Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  147    0 0xffffff7f82b97000 0x6000     0x6000     com.apple.iokit.IOUserEthernet (1.0.1) 85CA558A-C4E7-3DBA-B517-646DFB78F47A <16 7 6 5 3 1>
  148    0 0xffffff7f82594000 0x9000     0x9000     com.apple.driver.AppleHV (1) AA22E571-11AE-3CDD-BADE-AF72471F06CD <8 7 6 5 3 1>
  149    1 0xffffff7f813c2000 0xa5000    0xa5000    com.apple.plugin.IOgPTPPlugin (740.2) 0250A87B-5A6B-3462-A6A6-8B05C1B6B454 <127 88 43 17 16 9 7 6 5 3 1>
  150    0 0xffffff7f81bfe000 0x10000    0x10000    com.apple.iokit.IOAVBFamily (740.1) A7E04A14-85E7-3498-AC85-3189AFBEE35A <149 88 17 16 7 6 5 3 1>
  151    0 0xffffff7f819d7000 0x3000     0x3000     com.apple.AGDCPluginDisplayMetrics (3.30.14) 1B90BF2A-84A8-3640-AC77-637068840F55 <118 8 7 6 5 3 1>
  152    1 0xffffff7f819db000 0x3000     0x3000     com.apple.driver.AppleGraphicsControl (3.30.14) 42BC3C85-4ED1-360E-9207-2DBAFF63A0F4 <8 6 5 3 1>
  153    0 0xffffff7f819de000 0x13000    0x13000    com.apple.driver.AppleGraphicsDevicePolicy (3.30.14) 58F04805-2C1A-3C1E-B31E-0E4A2553C8BF <152 118 116 13 12 8 7 6 5 3 1>
  154    1 0xffffff7f82f89000 0xe000     0xe000     com.apple.driver.AppleSMBusController (1.0.18d1) 5A7641CF-7732-3E24-854F-F61DE584DA3A <44 13 12 6 5 3>
  155    0 0xffffff7f82f9a000 0xf000     0xf000     com.apple.driver.AppleMCCSControl (1.5.6) 8BBA7253-CF8D-3239-9788-BA28A1B57915 <154 116 14 13 12 8 6 5 3 1>
  156    0 0xffffff7f82d17000 0x5000     0x5000     com.apple.driver.AppleUpstreamUserClient (3.6.5) 836B6477-8E03-30F0-97C8-0174F1A80105 <116 13 12 8 6 5 3 1>
  157    1 0xffffff7f82e8c000 0x5000     0x5000     com.apple.kext.triggers (1.0) CB7249AC-0796-3D42-98C6-9CA9846141FC <8 7 6 5 3 1>
  158    0 0xffffff7f82e91000 0x9000     0x9000     com.apple.filesystems.autofs (3.0) 5C8E136D-1F67-3722-AED9-3ED2CB5E8F01 <157 8 7 6 5 3 2 1>
  159    0 0xffffff7f81720000 0x18000    0x18000    com.apple.fileutil (20.036.15) 82BBF23F-9520-3657-B215-74125C5F0C1D <6 5 3 2 1>
  160    1 0xffffff7f8208b000 0x7000     0x7000     com.apple.driver.X86PlatformShim (1.0.0) AF2A4DB7-3137-328C-B535-F506A5792547 <120 110 14 8 5 3>
  161    0 0xffffff7f82e6b000 0x4000     0x4000     com.apple.driver.ApplePlatformEnabler (2.7.0d0) DF80F26A-E7FE-3835-B796-9593487B4700 <8 6 5 3>
  162    0 0xffffff7f82d32000 0x19000    0x19000    com.apple.driver.AGPM (110.25.2) CAF3EFBF-2998-32A5-ACF2-BE85C9E43383 <131 118 116 110 13 7 6 5 3>
  163    0 0xffffff7f83184000 0x5000     0x5000     com.apple.driver.AudioAUUC (1.70) C0017A83-F770-302F-863F-4D531C5982DE <116 95 13 12 8 6 5 3 1>
  164    0 0xffffff7f816e3000 0xf000     0xf000     com.apple.filesystems.msdosfs (1.10) D6096023-F0C7-3997-A288-8BC818831F5C <8 6 5 1>
